Date,Close,High,Low,Open,Volume,Ticker,Source
,MA,MA,MA,MA,MA,,
2021-02-16,331.6064147949219,334.3178967385875,328.55480755532466,333.54042512125653,2916900,MA,Yahoo Finance
2021-02-17,327.8357238769531,330.79989842555017,326.38766990458186,329.4976167224359,2267000,MA,Yahoo Finance
2021-02-18,328.9338684082031,330.38195179271594,323.4720508197067,325.07560482586035,2393700,MA,Yahoo Finance
2021-02-19,323.7928161621094,329.45871553582543,321.68387859102717,328.9144793223815,4095800,MA,Yahoo Finance
2021-02-22,331.0719299316406,334.4345379169206,319.51656665371934,320.7119582661866,4940300,MA,Yahoo Finance
2021-02-23,340.5572204589844,344.3085640808338,328.8852400162635,331.0621843083775,6326600,MA,Yahoo Finance
2021-02-24,356.9815979003906,358.41022518509754,340.7030352149834,342.93828867549166,7467400,MA,Yahoo Finance
2021-02-25,344.5903625488281,356.98150402087066,342.2967711362174,354.2991768467469,5207500,MA,Yahoo Finance
2021-02-26,343.89068603515625,349.27476772596304,337.35009523342694,347.0297567716808,4868500,MA,Yahoo Finance
2021-03-01,352.6859436035156,356.1360443991142,349.07064417448294,350.52842572395355,4382900,MA,Yahoo Finance
2021-03-02,352.60821533203125,356.2915220995522,349.22615139273887,351.81128761769605,3559200,MA,Yahoo Finance
2021-03-03,350.1105041503906,355.14470219955956,345.44561547277226,349.867540580543,3692300,MA,Yahoo Finance
2021-03-04,339.66314697265625,351.4517467760605,334.9788011753017,349.9648105808092,4572000,MA,Yahoo Finance
2021-03-05,350.7228698730469,351.60726106028824,336.66986157985656,344.93062514000155,4643200,MA,Yahoo Finance
2021-03-08,360.8786926269531,371.69543718377685,351.60722271422725,352.200039680682,7213300,MA,Yahoo Finance
2021-03-09,365.9226379394531,376.41868411310315,362.2296027808593,364.44542980774463,5832800,MA,Yahoo Finance
2021-03-10,370.95684814453125,373.19210147218325,362.5017027320947,366.00038461512514,4509500,MA,Yahoo Finance
2021-03-11,373.5613098144531,378.5371984088749,371.8314105818825,374.64978173715343,3729700,MA,Yahoo Finance
2021-03-12,371.93841552734375,373.124079165872,368.56607933356094,370.41262655158056,2467500,MA,Yahoo Finance
2021-03-15,371.0151062011719,376.9433936905572,367.982925537563,372.5214684992342,4216200,MA,Yahoo Finance
2021-03-16,371.6176452636719,374.4360167510116,368.03150058878794,371.92864575212514,3445100,MA,Yahoo Finance
2021-03-17,368.0218200683594,374.26113841692876,365.2909115548306,371.10261159122916,3240900,MA,Yahoo Finance
2021-03-18,356.6705322265625,364.9118674630223,354.76570608094335,364.47452115950654,7205200,MA,Yahoo Finance
2021-03-19,346.4757995605469,355.970805766502,340.28509217234404,354.5324506690293,12224300,MA,Yahoo Finance
2021-03-22,348.3126220703125,351.4711489704426,344.0364685064804,345.92186847494185,4140400,MA,Yahoo Finance
2021-03-23,345.270751953125,349.1873245652981,343.5603081295921,349.1873245652981,3756300,MA,Yahoo Finance
2021-03-24,349.5274963378906,354.7171962742505,345.98023302651137,347.02982293083153,3550000,MA,Yahoo Finance
