Date,Close,High,Low,Open,Volume,Ticker,Source
,LLY,LLY,LLY,LLY,LLY,,
2021-02-16,195.7506103515625,197.39646336249552,193.7052048853655,195.95990941056542,2741900,LLY,Yahoo Finance
2021-02-17,196.41656494140625,196.63537230983295,194.33309723450813,195.03708994592733,3329900,LLY,Yahoo Finance
2021-02-18,191.33633422851562,195.42715981060346,191.17460577156828,195.31300196252573,3919400,LLY,Yahoo Finance
2021-02-19,191.14605712890625,193.01071748484986,190.58476171413395,191.3458478699581,3434900,LLY,Yahoo Finance
2021-02-22,190.91769409179688,191.80246076927077,188.33002483345848,189.49066323874933,2263600,LLY,Yahoo Finance
2021-02-23,192.63015747070312,194.37113706535942,189.01500929955122,190.56572099393853,3287700,LLY,Yahoo Finance
2021-02-24,194.5709228515625,196.4165519219386,191.82151039049467,191.8595581629774,2848800,LLY,Yahoo Finance
2021-02-25,193.90501403808594,195.55085268875715,191.93570393683032,193.6671754954133,2386700,LLY,Yahoo Finance
2021-02-26,194.9229278564453,196.92077713866047,192.23059419256933,196.64487633897303,3887900,LLY,Yahoo Finance
2021-03-01,196.4260711669922,198.10997189413294,194.81828050556234,195.76963455218254,2797400,LLY,Yahoo Finance
2021-03-02,194.2093963623047,199.73676053441494,194.17134859125724,198.72832766180053,3445300,LLY,Yahoo Finance
2021-03-03,192.17352294921875,194.3711485375309,189.99492850700983,193.47687338532344,3660300,LLY,Yahoo Finance
2021-03-04,190.78448486328125,194.78018244064504,188.9483789952938,193.8763847164989,4308400,LLY,Yahoo Finance
2021-03-05,196.85415649414062,197.56767195266127,191.10798505545176,191.24117402704857,3875900,LLY,Yahoo Finance
2021-03-08,196.95883178710938,200.63105907491826,196.28337852721688,196.930292326354,3300300,LLY,Yahoo Finance
2021-03-09,196.0835723876953,201.83926695774107,196.03600178466817,198.20508773081445,4227300,LLY,Yahoo Finance
2021-03-10,195.45571899414062,197.919722907181,194.4472858570052,196.8256713753484,3400200,LLY,Yahoo Finance
2021-03-11,195.22738647460938,197.1681425032994,194.3331112740273,196.4641352245086,4037300,LLY,Yahoo Finance
2021-03-12,197.95774841308594,198.3192675899678,192.4398921327538,194.92292673307776,4541400,LLY,Yahoo Finance
2021-03-15,179.9581298828125,183.7825625908076,179.04482363647153,183.6208341494107,12388500,LLY,Yahoo Finance
2021-03-16,181.6134796142578,182.2984556813043,178.1220120451099,182.22234561646462,6194200,LLY,Yahoo Finance
2021-03-17,177.64634704589844,180.59555056279393,177.48461859086387,180.50040934617994,5134200,LLY,Yahoo Finance
2021-03-18,174.98255920410156,177.9888417567515,174.85889303769392,176.9709003801811,4240000,LLY,Yahoo Finance
2021-03-19,175.3250274658203,176.7615813389371,174.9349833468149,175.71508610133614,6048600,LLY,Yahoo Finance
2021-03-22,176.79962158203125,176.8662233290919,174.28804763527978,175.09670433139132,2666600,LLY,Yahoo Finance
2021-03-23,174.74472045898438,177.5797662317147,174.33564514907061,176.33349463814773,3284700,LLY,Yahoo Finance
2021-03-24,171.40542602539062,174.89689300687223,171.0724608788345,174.76370404494816,3931500,LLY,Yahoo Finance
2021-03-25,174.1833953857422,174.70664297405332,171.45301412924988,172.19506906666948,2630500,LLY,Yahoo Finance
2021-03-26,176.29541015625,176.86622837172212,173.74578836456436,175.09670932357082,2868200,LLY,Yahoo Finance
2021-03-29,177.27529907226562,178.54060162137242,174.58296553767886,175.67703133645276,3002600,LLY,Yahoo Finance
2021-03-30,176.4761962890625,177.77003852445682,175.72463289159288,176.50473575247827,2523600,LLY,Yahoo Finance
2021-03-31,177.7319793701172,178.79749131347742,176.2478547849221,176.54278674886282,3621300,LLY,Yahoo Finance
2021-04-01,176.2288360595703,178.92116986406066,175.67704894788747,177.73197725694538,2340400,LLY,Yahoo Finance
2021-04-05,175.89585876464844,176.85672117859158,174.19294131488553,176.56180373057495,2864800,LLY,Yahoo Finance
2021-04-06,173.9075164794922,176.59985007826018,173.6125990581042,175.7055749833996,2488400,LLY,Yahoo Finance
2021-04-07,173.45089721679688,174.26904785759055,172.4044018354126,174.00266985442227,3406600,LLY,Yahoo Finance
2021-04-08,173.72674560546875,175.02058755973266,173.59355663296407,174.05020246490741,2393200,LLY,Yahoo Finance
