Date,Close,High,Low,Open,Volume,Ticker,Source
,NKE,NKE,NKE,NKE,NKE,,
2021-02-16,131.96461486816406,133.51044593125968,131.33137105374482,133.51044593125968,4873400,NKE,Yahoo Finance
2021-02-17,134.0878143310547,134.61860804814458,130.56776602802134,131.58280332922865,6437100,NKE,Yahoo Finance
2021-02-18,135.11215209960938,135.39152393076617,131.49898950082408,133.14725630671012,4486800,NKE,Yahoo Finance
2021-02-19,132.2532501220703,135.49392560110354,131.7690066842347,135.4287326995281,7486000,NKE,Yahoo Finance
2021-02-22,127.27120971679688,132.66303968427718,126.88940198456531,131.80629553067948,8985900,NKE,Yahoo Finance
2021-02-23,126.7683334350586,127.42019153654532,122.53123446123351,126.67520475937152,10364100,NKE,Yahoo Finance
2021-02-24,126.32134246826172,126.6100357011125,124.73825432704311,125.77192018439065,6360900,NKE,Yahoo Finance
2021-02-25,126.2188949584961,129.60857124128245,125.27835787068715,128.13724049700807,5674300,NKE,Yahoo Finance
2021-02-26,125.76632690429688,127.6978985038655,124.44129384645038,126.81142019198917,6650200,NKE,Yahoo Finance
2021-03-01,128.44442749023438,129.84411255945597,126.43821791968323,126.56885462327726,5717800,NKE,Yahoo Finance
2021-03-02,127.85653686523438,129.01360044843676,126.54082981820989,128.36041709689846,5292700,NKE,Yahoo Finance
2021-03-03,125.28113555908203,128.22048264786852,125.17849142128316,127.92187634215097,4888400,NKE,Yahoo Finance
2021-03-04,123.2095718383789,126.09293313163121,121.47396224679157,125.0384994383115,7181500,NKE,Yahoo Finance
2021-03-05,124.43197631835938,124.73989442459221,120.55018064175434,124.60925775462614,5957100,NKE,Yahoo Finance
2021-03-08,125.56104278564453,126.55949134282945,123.51750090666718,124.70257123726807,4983000,NKE,Yahoo Finance
2021-03-09,126.85810089111328,128.77100636963266,126.39153927383201,126.44752438977287,5977800,NKE,Yahoo Finance
2021-03-10,128.38839721679688,128.95760284764793,126.99805298282872,127.37129650803396,4519600,NKE,Yahoo Finance
2021-03-11,131.74766540527344,132.69011470088137,129.29354686059241,129.872078681824,5696500,NKE,Yahoo Finance
2021-03-12,131.05714416503906,131.4863870808534,129.33087487269668,130.63724159329792,4143200,NKE,Yahoo Finance
2021-03-15,135.24685668945312,135.30284179413206,131.2624172926459,131.29040984498536,5413900,NKE,Yahoo Finance
2021-03-16,134.97625732421875,136.375942042707,134.22042985436778,136.1240090449762,5623000,NKE,Yahoo Finance
2021-03-17,135.13490295410156,136.3759442279844,133.6232337518475,133.6232337518475,5134400,NKE,Yahoo Finance
2021-03-18,133.59524536132812,136.851850419194,133.0167135399772,134.714990341307,10188400,NKE,Yahoo Finance
2021-03-19,128.2950897216797,133.30595580531516,126.44749588218778,130.6372233865987,24980400,NKE,Yahoo Finance
2021-03-22,129.02293395996094,129.52681416494195,126.93273310739599,128.42573575041786,7537300,NKE,Yahoo Finance
2021-03-23,127.94983673095703,131.23443407628756,127.41796396034222,129.22822507815692,5582600,NKE,Yahoo Finance
2021-03-24,124.25469970703125,128.6963614056507,123.9934263270143,127.32466904139606,8157600,NKE,Yahoo Finance
2021-03-25,120.0369873046875,120.73682981794671,117.05099542911465,118.55332459377773,18475800,NKE,Yahoo Finance
