Date,Close,High,Low,Open,Volume,Ticker,Source
,WFC,WFC,WFC,WFC,WFC,,
2021-02-16,30.9520320892334,31.076587004060592,30.249182619717786,30.311460077131382,36468200,WFC,Yahoo Finance
2021-02-17,32.553466796875,33.31859391350858,30.275879495485242,30.551682156603867,80157700,WFC,Yahoo Finance
2021-02-18,32.88264083862305,33.23851494133381,32.18869007159073,32.420005862645844,43334700,WFC,Yahoo Finance
2021-02-19,33.65665817260742,33.67444881885934,32.944910143350064,33.0338803439403,39023000,WFC,Yahoo Finance
2021-02-22,33.14955139160156,33.73674140356656,33.00720240063634,33.514320893066675,34690000,WFC,Yahoo Finance
2021-02-23,33.04277801513672,33.603278440153765,32.562349079407824,33.44313546157747,36792500,WFC,Yahoo Finance
2021-02-24,34.06591033935547,34.110393741967506,33.042775109948195,33.131745309038344,42764300,WFC,Yahoo Finance
2021-02-25,33.416446685791016,34.41288926372138,33.18512753760495,34.41288926372138,37233100,WFC,Yahoo Finance
2021-02-26,32.179786682128906,33.28299352532977,31.96626496658453,33.007190966062936,39468000,WFC,Yahoo Finance
2021-03-01,32.99831008911133,33.29190342499041,32.686922703502006,33.01610413884157,28066100,WFC,Yahoo Finance
2021-03-02,33.04277801513672,33.318580565766204,32.909327795567386,33.051676732761166,19701200,WFC,Yahoo Finance
2021-03-03,33.532100677490234,34.39509297717305,33.22960877612784,33.22960877612784,35365100,WFC,Yahoo Finance
2021-03-04,33.060577392578125,33.80791028193344,32.348832591731856,33.46983022883136,42932500,WFC,Yahoo Finance
2021-03-05,33.300785064697266,33.91466419308709,32.33103191198897,33.69224377635461,34558300,WFC,Yahoo Finance
2021-03-08,34.40399169921875,34.59082744636021,33.60328015924058,33.92356613277847,38255200,WFC,Yahoo Finance
2021-03-09,33.92356491088867,34.51965003382875,33.34527043573408,33.95914960032607,35854100,WFC,Yahoo Finance
2021-03-10,35.2136116027832,35.320372481627416,34.05702240548016,34.41289652678373,38437200,WFC,Yahoo Finance
2021-03-11,34.59083557128906,35.22250894865685,34.35062103471244,34.89332757358548,30598700,WFC,Yahoo Finance
2021-03-12,35.560577392578125,35.605060797250644,35.071249759581775,35.142425922150785,28754000,WFC,Yahoo Finance
2021-03-15,35.320377349853516,35.79190774078496,34.84884356505446,35.64955875141692,25892200,WFC,Yahoo Finance
2021-03-16,35.00898361206055,35.133541936752685,34.44848642334889,35.026777658445134,24668300,WFC,Yahoo Finance
2021-03-17,35.444923400878906,35.97873112865034,34.88442291101217,35.302574447215406,33537000,WFC,Yahoo Finance
2021-03-18,36.307918548583984,36.957385910213794,35.72072864670861,35.72072864670861,57420600,WFC,Yahoo Finance
2021-03-19,35.258094787597656,35.649553603363366,34.89332534290069,35.53389400562029,60291800,WFC,Yahoo Finance
2021-03-22,34.67090606689453,34.973398060321564,34.359515353558535,34.94670529446193,32206000,WFC,Yahoo Finance
2021-03-23,34.02143859863281,34.742078792021125,33.85239685935033,34.252754407825634,32494400,WFC,Yahoo Finance
