Date,Close,High,Low,Open,Volume,Ticker,Source
,GS,GS,GS,GS,GS,,
2021-02-16,277.0205078125,277.8730074331595,274.5873961734482,275.280035177976,2792200,GS,Yahoo Finance
2021-02-17,277.713134765625,279.702273361232,274.17891181110554,275.30666215042226,2333100,GS,Yahoo Finance
2021-02-18,275.1913146972656,279.2761219001491,273.1311472941249,274.5874809376068,2093300,GS,Yahoo Finance
2021-02-19,280.2705383300781,281.30062151832334,275.4842327178952,275.4842327178952,2749500,GS,Yahoo Finance
2021-02-22,281.38055419921875,284.65727635012917,277.24247096880816,277.9439985530467,3162300,GS,Yahoo Finance
2021-02-23,283.4585266113281,284.1600543333557,275.7950808100871,282.3663037462376,2942500,GS,Yahoo Finance
2021-02-24,293.6083984375,293.9014265789723,284.2488687638683,284.31103528162816,3934400,GS,Yahoo Finance
2021-02-25,291.0508728027344,298.1992615731348,289.745511789923,295.99701193734995,4244000,GS,Yahoo Finance
2021-02-26,283.69830322265625,291.8678885025599,283.3075809810506,289.2838047636011,3732200,GS,Yahoo Finance
2021-03-01,294.11981201171875,295.1182744872102,288.227060600165,289.733677901739,2957800,GS,Yahoo Finance
2021-03-02,295.0291442871094,299.70945792728816,293.7543225298113,294.19114309695414,2850300,GS,Yahoo Finance
2021-03-03,298.1404113769531,303.1951617668095,297.08846176273215,297.4717951839387,3606300,GS,Yahoo Finance
2021-03-04,293.55816650390625,302.8920493484687,288.770879067818,296.98147803805836,3647600,GS,Yahoo Finance
2021-03-05,291.84649658203125,299.16560730955916,282.12035675866724,299.16560730955916,3740200,GS,Yahoo Finance
2021-03-08,297.92645263671875,300.9575071660765,293.3887808278575,295.40352571993805,2998000,GS,Yahoo Finance
2021-03-09,294.717041015625,299.88768820173556,290.24178064952434,292.9608084103003,3324800,GS,Yahoo Finance
2021-03-10,304.90673828125,305.2455080990125,295.55503718275776,296.0364483556865,3153100,GS,Yahoo Finance
2021-03-11,304.97808837890625,307.5633984609899,299.9500823712448,301.9113670989265,2756600,GS,Yahoo Finance
2021-03-12,310.96002197265625,312.0208951927968,306.3510428419179,307.75958234097766,2436700,GS,Yahoo Finance
2021-03-15,308.49945068359375,314.17825281764067,304.88893470763713,311.52160844618265,2276200,GS,Yahoo Finance
2021-03-16,304.63043212890625,309.25725816856425,301.10014639435576,307.8130516047055,2332600,GS,Yahoo Finance
2021-03-17,307.5188293457031,309.37311261319877,303.4625421885915,307.22462303887187,2710900,GS,Yahoo Finance
2021-03-18,310.23785400390625,318.1275290081481,309.3374423308876,312.68944624100607,3713000,GS,Yahoo Finance
2021-03-19,306.8502197265625,309.56032400480774,303.66760063007314,308.82932442791923,3513000,GS,Yahoo Finance
2021-03-22,302.5086364746094,305.6734354640283,299.5399931559609,304.05092063831313,2094500,GS,Yahoo Finance
2021-03-23,295.76904296875,304.79092679167314,295.37678596748975,300.98425460299717,2457500,GS,Yahoo Finance
2021-03-24,292.9875793457031,300.3780238350978,292.800374449159,297.23999529533756,3332200,GS,Yahoo Finance
2021-03-25,294.681396484375,295.4302704701425,286.98787661903947,291.828650733971,2804700,GS,Yahoo Finance
2021-03-26,291.8642883300781,299.04967990015166,287.67428357559317,298.2116789492547,3082600,GS,Yahoo Finance
2021-03-29,290.3844299316406,292.19414969465254,283.24360151213244,285.5882195787956,4533200,GS,Yahoo Finance
2021-03-30,295.9830322265625,299.317189684193,293.1659260001013,293.66515725987284,2717300,GS,Yahoo Finance
2021-03-31,291.5166320800781,296.55353480783384,290.12591270902493,294.3961486682005,2624500,GS,Yahoo Finance
2021-04-01,292.087158203125,293.88795427267115,288.98476999024774,289.10956417028746,2659000,GS,Yahoo Finance
2021-04-05,288.4321594238281,296.7319141037286,287.99531161547213,296.7319141037286,3235000,GS,Yahoo Finance
2021-04-06,291.570068359375,292.88948041733846,288.84211720668515,289.2789376286218,1801700,GS,Yahoo Finance
2021-04-07,291.1154479980469,293.4779133887811,288.2627022074046,292.1406811477132,2157300,GS,Yahoo Finance
2021-04-08,295.2073974609375,295.51939654691074,287.9239273439751,289.1006982250953,2402800,GS,Yahoo Finance
2021-04-09,294.9132385253906,298.55942236042017,293.11244197690615,297.7570883420286,2347100,GS,Yahoo Finance
2021-04-12,295.8314208984375,298.1849626452398,294.1375988748771,296.57137128949415,2318800,GS,Yahoo Finance
2021-04-13,292.122802734375,294.23562509635735,289.0025945055438,293.7542411294128,3575900,GS,Yahoo Finance
2021-04-14,298.9606018066406,307.09097061261696,290.758898702471,292.8984651451916,9876800,GS,Yahoo Finance
2021-04-15,301.81329345703125,304.30947652752934,298.2384445803936,302.1253197416008,4354800,GS,Yahoo Finance
2021-04-16,305.165283203125,306.44010463105735,301.875690003735,303.3644870714874,4231900,GS,Yahoo Finance
2021-04-19,305.8606262207031,307.0552169211473,300.0748775878656,303.1059314612671,3228200,GS,Yahoo Finance
2021-04-20,295.8670959472656,303.52497600420594,293.61163198267695,303.0792319226188,3662300,GS,Yahoo Finance
2021-04-21,298.88922119140625,299.0675297031947,292.015855197092,294.1910884518266,2733300,GS,Yahoo Finance
2021-04-22,294.9488525390625,300.4047555285107,294.44962136395344,298.3097529868608,2165200,GS,Yahoo Finance
2021-04-23,302.5264587402344,303.70322943162864,294.832912934575,295.3054004871122,2163800,GS,Yahoo Finance
2021-04-26,306.2440490722656,308.3657955657288,303.8994577112849,304.8355095379005,2171500,GS,Yahoo Finance
2021-04-27,309.0166015625,309.8367555837544,306.3688801565922,306.6719829214961,2088600,GS,Yahoo Finance
2021-04-28,310.3359375,312.1278374490044,308.53514116931024,310.23788685903963,2140900,GS,Yahoo Finance
2021-04-29,314.6685791015625,315.4352458655607,309.7743177752237,312.5111657687628,2584400,GS,Yahoo Finance
2021-04-30,310.6391296386719,314.53492941531766,309.524769189697,313.0193883222855,2101100,GS,Yahoo Finance
2021-05-03,312.16351318359375,315.640311742506,311.36117924016185,312.32397453106796,1871700,GS,Yahoo Finance
2021-05-04,311.87823486328125,313.60772418236945,305.3971253137901,311.0402337620298,2831400,GS,Yahoo Finance
2021-05-05,318.8139953613281,320.16907479313187,310.7281911208713,313.8038361932576,2786800,GS,Yahoo Finance
2021-05-06,326.2579650878906,326.552144247971,317.8155700354525,320.730726900501,3048700,GS,Yahoo Finance
2021-05-07,330.6440734863281,331.3215860221603,321.764831374151,322.98616586230816,3378100,GS,Yahoo Finance
2021-05-10,328.6738586425781,336.07322692706896,328.5133972981828,332.9708382384566,3396300,GS,Yahoo Finance
2021-05-11,320.8643798828125,328.6292329133578,319.70542913406877,323.6101510116409,3734300,GS,Yahoo Finance
2021-05-12,315.94342041015625,328.1835634914131,314.9360343664075,323.67263526494116,3309800,GS,Yahoo Finance
2021-05-13,319.8749084472656,321.7292193101447,314.91823577336174,314.91823577336174,2673900,GS,Yahoo Finance
2021-05-14,328.7541198730469,329.41383969365063,322.45131847424915,322.7187540731,2732300,GS,Yahoo Finance
2021-05-17,329.1820068359375,330.47467556511054,324.94743802762144,327.8715181375425,1826100,GS,Yahoo Finance
2021-05-18,325.0009765625,332.59644717992586,324.501745284701,331.0809333744875,2018600,GS,Yahoo Finance
2021-05-19,319.4914855957031,320.93569185608663,315.52435296672644,320.93569185608663,3696000,GS,Yahoo Finance
2021-05-20,320.73968505859375,322.6742267945044,315.00742136201103,320.02650524415685,1919600,GS,Yahoo Finance
2021-05-21,326.5164794921875,327.3009934675345,321.39042230051786,322.2640633317408,2657500,GS,Yahoo Finance
2021-05-24,328.326171875,329.60099337478357,325.84783595535373,327.46142729839363,1834300,GS,Yahoo Finance
2021-05-25,324.9563903808594,333.21155306728815,324.5819533455752,329.7704214847199,2631000,GS,Yahoo Finance
