Date,Close,High,Low,Open,Volume,Ticker,Source
,UPS,UPS,UPS,UPS,UPS,,
2021-02-16,131.58168029785156,133.38762460006734,131.03664484272755,133.3713513649295,2867700,UPS,Yahoo Finance
2021-02-17,130.9715576171875,131.71183461758383,130.07671592298965,131.04476855230166,2845400,UPS,Yahoo Finance
2021-02-18,131.8826141357422,132.2893579616361,129.03540735448462,129.99532923826928,3595900,UPS,Yahoo Finance
2021-02-19,131.42422485351562,132.84866040069028,131.24413586801478,132.07095629107687,3081700,UPS,Yahoo Finance
2021-02-22,132.29197692871094,133.0369284157816,129.35305543499805,130.75293266392558,3894800,UPS,Yahoo Finance
2021-02-23,131.645263671875,132.14463368872035,129.15660796769302,130.9576102854944,4385800,UPS,Yahoo Finance
2021-02-24,131.0394744873047,132.53757199324656,130.2290178519089,131.21138158208308,2963400,UPS,Yahoo Finance
2021-02-25,128.9437713623047,131.2277802281654,128.55082830151375,130.16354746756502,2617100,UPS,Yahoo Finance
2021-02-26,129.20571899414062,130.35180792453485,128.1906027333397,129.81969788358734,3492800,UPS,Yahoo Finance
2021-03-01,132.1855926513672,133.15977470862038,129.81972729436745,130.61380783726617,3271500,UPS,Yahoo Finance
2021-03-02,132.10369873046875,133.5772506177986,130.89211717485665,132.4311616451159,2653600,UPS,Yahoo Finance
2021-03-03,131.33416748046875,132.7586029556855,130.88392630231232,131.4651526373367,2635100,UPS,Yahoo Finance
2021-03-04,130.53195190429688,132.03824427230228,128.9765432077708,131.03132206331827,3710400,UPS,Yahoo Finance
2021-03-05,134.58416748046875,135.22270452575327,130.22901705644028,131.3996641423177,3671700,UPS,Yahoo Finance
2021-03-08,131.69436645507812,136.08226914671974,131.60431572386892,135.26363067806594,3176400,UPS,Yahoo Finance
2021-03-09,133.6591339111328,135.19816605625093,131.9727403156429,131.9727403156429,2551000,UPS,Yahoo Finance
2021-03-10,135.26365661621094,136.04136081227819,134.03569867775715,134.54326311982658,2511700,UPS,Yahoo Finance
2021-03-11,136.9091339111328,138.08796308800288,135.3946473944902,135.97588633896405,2906700,UPS,Yahoo Finance
2021-03-12,137.27748107910156,137.63768398890838,135.84486381873526,136.3933500708752,1914800,UPS,Yahoo Finance
2021-03-15,133.1433868408203,137.47397971541517,131.8171962519284,137.4494215557271,4535900,UPS,Yahoo Finance
2021-03-16,133.2907257080078,134.3876982930038,132.15280620855674,133.25797317301658,2397800,UPS,Yahoo Finance
