Date,Close,High,Low,Open,Volume,Ticker,Source
,HD,HD,HD,HD,HD,,
2021-02-16,243.81130981445312,246.67977352341313,243.35978237205865,245.24554166893313,2873500,HD,Yahoo Finance
2021-02-17,248.70724487304688,249.47747867023543,243.82019950909753,243.94415884196906,3536400,HD,Yahoo Finance
2021-02-18,250.59295654296875,252.0360505559677,247.74218932598458,248.6009615719812,3532000,HD,Yahoo Finance
2021-02-19,247.57400512695312,251.354359248633,247.39692809728962,250.43360732707316,4079900,HD,Yahoo Finance
2021-02-22,244.2185516357422,246.55581132946818,242.25311581644317,246.30791974046457,3995500,HD,Yahoo Finance
2021-02-23,236.59585571289062,238.74723064869573,228.04355472447202,238.49047708501814,12111000,HD,Yahoo Finance
2021-02-24,230.15953063964844,236.3745453294031,224.9006616644093,233.04571871524846,14512700,HD,Yahoo Finance
2021-02-25,225.98077392578125,230.98288947290555,225.50270105324444,229.9647640635521,6545400,HD,Yahoo Finance
2021-02-26,228.71640014648438,230.39852359025738,226.7421023516784,228.21175500790534,7871200,HD,Yahoo Finance
2021-03-01,231.62030029296875,232.3816990300104,228.83151294551115,229.1325222542433,4528900,HD,Yahoo Finance
2021-03-02,230.4428253173828,232.93943833101528,229.98243588226245,231.67342142075296,3740300,HD,Yahoo Finance
2021-03-03,227.8488006591797,230.6287533030276,226.65362527962387,229.5486482720912,4257500,HD,Yahoo Finance
2021-03-04,222.1561279296875,227.40613490356534,218.76532168192026,226.64476312117253,7154900,HD,Yahoo Finance
2021-03-05,224.44912719726562,225.05114581515585,218.313776115807,223.3336014502298,6351800,HD,Yahoo Finance
2021-03-08,229.32733154296875,233.04573325869833,223.56383049811836,225.0777392314789,5037400,HD,Yahoo Finance
2021-03-09,234.57730102539062,236.88802905211705,231.77081680383924,232.60303012952446,6625300,HD,Yahoo Finance
2021-03-10,237.1875762939453,239.42369090715064,235.26327471569346,236.90251572445476,3798400,HD,Yahoo Finance
2021-03-11,239.51272583007812,241.2321150661359,238.04278152366882,239.2900061719113,4371300,HD,Yahoo Finance
2021-03-12,243.29904174804688,243.93155817722752,237.65087258209584,238.2655812201261,4190500,HD,Yahoo Finance
2021-03-15,248.1453857421875,249.13424814895816,244.40368394975872,244.54622781863307,4355200,HD,Yahoo Finance
2021-03-16,251.29913330078125,251.69112223101078,247.35254590377912,248.1454412541199,4458900,HD,Yahoo Finance
2021-03-17,249.47283935546875,252.90272886147454,248.77795483947676,250.46172915945863,5908400,HD,Yahoo Finance
2021-03-18,252.26129150390625,254.31921974223573,247.45055052063566,248.58195702099343,4808100,HD,Yahoo Finance
2021-03-19,257.5531005859375,257.5531005859375,251.61092624143845,252.68890930700485,13729200,HD,Yahoo Finance
2021-03-22,257.4105224609375,258.6488298545615,253.18776565197805,255.23677601551165,5564700,HD,Yahoo Finance
2021-03-23,258.3371276855469,261.4106442261855,257.41060582167876,258.0074795855615,4801200,HD,Yahoo Finance
2021-03-24,260.8048095703125,264.39505060943503,257.45509605739585,257.6956507710694,4842000,HD,Yahoo Finance
2021-03-25,264.7514343261719,265.3750605474012,260.54648404687845,261.05429163952476,5373500,HD,Yahoo Finance
2021-03-26,270.65789794921875,270.8271671036557,263.72686166807773,264.89391077237593,5865900,HD,Yahoo Finance
2021-03-29,269.2236328125,272.20805558102523,267.2013201716263,270.20357791934623,4642900,HD,Yahoo Finance
2021-03-30,271.5576477050781,272.3237903253778,267.29924867171565,268.7335503067947,5045400,HD,Yahoo Finance
2021-03-31,271.9407958984375,274.4085207698801,270.9519333269731,272.16351563299804,4744100,HD,Yahoo Finance
2021-04-01,274.1679382324219,274.8806303650274,270.72915927078014,273.3928780616613,3923900,HD,Yahoo Finance
2021-04-05,280.98321533203125,281.38412173443214,275.94083721362034,276.02993054609476,4697200,HD,Yahoo Finance
2021-04-06,279.5400695800781,281.4643718821633,278.96100354732675,279.38860815614004,3988600,HD,Yahoo Finance
2021-04-07,278.3729553222656,280.75161415583335,277.0009940837573,278.70257619410586,3799300,HD,Yahoo Finance
2021-04-08,280.1190490722656,280.84957630326454,276.6980773212659,278.5778459583517,4035600,HD,Yahoo Finance
2021-04-09,284.395263671875,284.4754395054842,280.4041166560506,280.956457190335,4607800,HD,Yahoo Finance
2021-04-12,285.7850341796875,286.24828139464705,282.6847659912093,283.05002958255744,3556800,HD,Yahoo Finance
2021-04-13,285.4375915527344,285.8830309987241,282.40860875749735,285.5534101586863,3635100,HD,Yahoo Finance
2021-04-14,285.0990295410156,287.4866054356624,284.44870540387046,284.8228592824404,3440600,HD,Yahoo Finance
2021-04-15,287.52227783203125,288.11026123058485,285.1258111631032,285.2683550646437,3508200,HD,Yahoo Finance
2021-04-16,292.279541015625,292.80518349782903,288.5913164633693,289.3931020453843,6213100,HD,Yahoo Finance
2021-04-19,291.183837890625,292.9477611002715,289.92769510308955,290.86310727866135,4494300,HD,Yahoo Finance
2021-04-20,288.60919189453125,291.93218079722465,287.00562035467715,290.4265929105128,4462900,HD,Yahoo Finance
2021-04-21,290.3819274902344,292.12804215590427,288.5467195157377,289.4999390765482,3740100,HD,Yahoo Finance
2021-04-22,286.3819274902344,290.8095967711647,284.04782909037175,290.60471202134687,4875000,HD,Yahoo Finance
2021-04-23,288.5467529296875,290.0077800512841,284.7070402180589,287.0322480666335,3405700,HD,Yahoo Finance
2021-04-26,285.0723876953125,288.6448215009167,284.4755139375634,288.35973367073734,2848500,HD,Yahoo Finance
2021-04-27,285.6068420410156,287.2816985984107,285.4197650984237,285.52666620847623,3335800,HD,Yahoo Finance
2021-04-28,284.8228759765625,287.7182323046862,284.45761237728794,286.81846313326895,2713400,HD,Yahoo Finance
2021-04-29,289.8385009765625,290.23940730525015,286.04334864819054,286.6046066333681,3261900,HD,Yahoo Finance
2021-04-30,288.35076904296875,290.27504343200417,286.5155336014041,289.58015901722337,3118700,HD,Yahoo Finance
2021-05-03,294.2305908203125,295.4332828803289,290.141459566232,290.6759923915136,3683700,HD,Yahoo Finance
2021-05-04,296.457763671875,296.8675875434862,292.99225886607275,293.2060611034583,3954400,HD,Yahoo Finance
2021-05-05,295.8163757324219,297.77632050452297,295.02350752062017,297.77632050452297,3227200,HD,Yahoo Finance
2021-05-06,300.7428894042969,300.94780134035517,296.8675879095711,297.2595768035725,3539600,HD,Yahoo Finance
2021-05-07,302.230712890625,302.7296029756679,298.9166417899998,299.94114724366034,2998100,HD,Yahoo Finance
2021-05-10,303.8966064453125,307.9679295490291,302.48902974381855,303.2997328064545,4840600,HD,Yahoo Finance
2021-05-11,294.57806396484375,301.1171127968106,292.39539946159465,300.71620635744796,5500900,HD,Yahoo Finance
2021-05-12,282.4085998535156,292.92095957244584,281.75824849538753,290.8897568502725,5822000,HD,Yahoo Finance
2021-05-13,289.9098815917969,291.6916397482059,283.9142556079907,284.19042594723635,5159800,HD,Yahoo Finance
2021-05-14,288.315185546875,291.60253135075897,286.7383122598671,290.6849270350727,3998000,HD,Yahoo Finance
2021-05-17,285.0901184082031,287.6023758288456,280.90297739469577,285.9720796735637,4388000,HD,Yahoo Finance
2021-05-18,282.1859130859375,289.1436756503281,280.4308804316533,285.08126973164957,7010300,HD,Yahoo Finance
2021-05-19,280.1368713378906,280.40412412370546,275.3439386708651,277.9542072330297,5242100,HD,Yahoo Finance
2021-05-20,281.4287109375,284.82295823824995,280.5289415062141,280.5289415062141,3854700,HD,Yahoo Finance
