Date,Close,High,Low,Open,Volume,Ticker,Source
,PG,PG,PG,PG,PG,,
2021-02-16,112.75794219970703,112.9783102887739,111.9381726393743,112.80201850756056,8246000,PG,Yahoo Finance
2021-02-17,113.23393249511719,114.14184784736172,112.04393956343395,112.11445895829362,8845200,PG,Yahoo Finance
2021-02-18,114.1771011352539,114.45917871547223,112.46704279322847,112.66096776707874,6936400,PG,Yahoo Finance
2021-02-19,112.05277252197266,114.09778819565406,111.9646199029833,114.0184589086844,8277900,PG,Yahoo Finance
2021-02-22,111.5767593383789,112.15852752799226,111.40046085281456,111.76186770439676,6975500,PG,Yahoo Finance
2021-02-23,112.40534210205078,114.52968679820182,112.11446136094531,112.63452677770643,10145300,PG,Yahoo Finance
2021-02-24,112.52875518798828,113.04001072757049,111.86765097390435,112.25549420643237,7263000,PG,Yahoo Finance
2021-02-25,111.5767593383789,113.701110695007,111.3211315781353,112.378895591123,7790800,PG,Yahoo Finance
2021-02-26,108.88827514648438,111.88528239417178,107.38095827891956,111.54150872569735,17718800,PG,Yahoo Finance
2021-03-01,109.55819702148438,110.615961130522,109.30256923802857,109.44360803928703,7740200,PG,Yahoo Finance
2021-03-02,109.21442413330078,110.06063677162167,108.80013105800717,109.18798103915016,10206500,PG,Yahoo Finance
2021-03-03,108.5621337890625,109.47885908064848,108.23598661073859,109.09982571533695,7537000,PG,Yahoo Finance
2021-03-04,107.67185974121094,109.98131322673304,107.13416101555099,108.50925586800543,10228100,PG,Yahoo Finance
2021-03-05,111.04788208007812,111.3563960366327,108.02443185564353,108.20954022957628,10490900,PG,Yahoo Finance
2021-03-08,112.2202377319336,113.62177547800785,110.46610971653185,110.8539596853021,9224700,PG,Yahoo Finance
2021-03-09,111.22416687011719,113.63939891074642,111.11838778089204,112.51993213145278,8859700,PG,Yahoo Finance
2021-03-10,112.24668884277344,113.19868062042633,110.59833980796203,111.19774129110267,9070900,PG,Yahoo Finance
2021-03-11,111.8676528930664,112.69623228253187,111.7001710039266,112.0615711501073,6941500,PG,Yahoo Finance
2021-03-12,112.95186614990234,113.55127434072729,112.51994658235235,112.51994658235235,6521900,PG,Yahoo Finance
2021-03-15,113.32207489013672,113.7451778211891,112.11446216287072,113.1722262156015,7172600,PG,Yahoo Finance
2021-03-16,113.65703582763672,114.57376106374964,113.27799576016164,113.27799576016164,6485200,PG,Yahoo Finance
2021-03-17,113.19865417480469,114.4503430390564,113.1369581171616,113.80687212261809,6192900,PG,Yahoo Finance
2021-03-18,113.44548034667969,113.74517769541875,111.98223985118338,113.01356753532035,6871300,PG,Yahoo Finance
2021-03-19,112.83726501464844,114.36222178770834,112.74030924810994,113.79808005004801,20262100,PG,Yahoo Finance
2021-03-22,114.75006103515625,115.37591230520927,112.83726770021718,112.83726770021718,8077600,PG,Yahoo Finance
2021-03-23,116.88321685791016,117.49142136607635,114.58257392203542,114.95279062490975,9503800,PG,Yahoo Finance
2021-03-24,116.84797668457031,117.35923227962364,115.13791811323361,115.41999573127728,8318000,PG,Yahoo Finance
2021-03-25,117.65890502929688,117.7823105988058,116.39840624432708,117.31513141065072,7517300,PG,Yahoo Finance
2021-03-26,119.39543914794922,119.53647796620868,116.77746492864159,117.42975937544013,10821200,PG,Yahoo Finance
2021-03-29,121.26412200927734,121.29056509599037,118.99873227941917,118.99873227941917,11176000,PG,Yahoo Finance
2021-03-30,119.39543914794922,120.76172411815857,119.12218484394775,120.41795040502736,8090600,PG,Yahoo Finance
2021-03-31,119.3777847290039,120.54133459766955,119.22793605504538,119.59815279956638,9202600,PG,Yahoo Finance
2021-04-01,118.36410522460938,119.4218693469073,117.52670918821522,119.0428426952491,9117800,PG,Yahoo Finance
2021-04-05,120.27684783935547,120.98202810670125,118.7607149721302,118.96346320974624,8279100,PG,Yahoo Finance
2021-04-06,120.32096099853516,120.77933033029957,119.56289433262434,119.88022487766139,6180600,PG,Yahoo Finance
2021-04-07,120.53253173828125,121.05259718705605,120.10060545274602,120.86748207891227,10244500,PG,Yahoo Finance
2021-04-08,120.99085998535156,121.31701382029637,120.40027527098843,120.67352947985225,6190300,PG,Yahoo Finance
2021-04-09,120.20635223388672,120.99968523532557,119.49236194773002,120.32975779630642,5855400,PG,Yahoo Finance
2021-04-12,120.6911849975586,120.79695736887729,119.62461105289562,120.32096824774335,6440900,PG,Yahoo Finance
2021-04-13,119.09571075439453,120.22399410645188,118.85770949179225,119.89785369302548,9161200,PG,Yahoo Finance
2021-04-14,119.52764892578125,119.69511736414495,118.62854341623992,119.45712952795449,7584000,PG,Yahoo Finance
2021-04-15,120.97327423095703,121.4316301842519,119.76564792464269,119.8538005426923,7945300,PG,Yahoo Finance
2021-04-16,120.98206329345703,121.55501486157968,120.65592287315941,121.29939383354618,7708500,PG,Yahoo Finance
2021-04-19,120.41793823242188,120.83223131280344,119.34254088975487,120.70882572185153,9149400,PG,Yahoo Finance
2021-04-20,121.42280578613281,122.16323926850491,117.70299171253079,118.85771823984432,10040500,PG,Yahoo Finance
2021-04-21,120.62950134277344,122.14563492193774,120.40913324638562,121.54622670565824,8465900,PG,Yahoo Finance
2021-04-22,119.431884765625,120.46092432805689,118.92622446262706,120.08833893775765,7338300,PG,Yahoo Finance
2021-04-23,118.81976318359375,119.83107014968645,118.20765384217532,119.69799525062665,6708300,PG,Yahoo Finance
