Date,Close,High,Low,Open,Volume,Ticker,Source
,KO,KO,KO,KO,KO,,
2021-02-16,43.24969482421875,43.6368520848229,43.15505601807472,43.55081531470687,15093400,KO,Yahoo Finance
2021-02-17,43.129249572753906,43.43897540238433,42.92276459234448,43.01740340495016,12794300,KO,Yahoo Finance
2021-02-18,43.67985916137695,43.74868528026952,43.04320033129673,43.155046466709436,12747100,KO,Yahoo Finance
2021-02-19,43.112037658691406,43.73148925244861,42.99158946700908,43.69707454569164,15968800,KO,Yahoo Finance
2021-02-22,43.55942153930664,43.77450854612254,42.733484938838465,42.8883478463033,14370900,KO,Yahoo Finance
2021-02-23,43.48198699951172,44.316522294989895,43.378742880551236,43.87774627629247,16222300,KO,Yahoo Finance
2021-02-24,43.62824630737305,43.7917145278884,43.129246173823894,43.35293520983548,14442000,KO,Yahoo Finance
2021-02-25,43.163658142089844,43.66266156387843,43.000193201486965,43.42176517099688,14211100,KO,Yahoo Finance
2021-02-26,42.1484489440918,43.19807124695374,42.13124159067215,43.189469211227454,23638400,KO,Yahoo Finance
2021-03-01,42.93136978149414,43.395955242571695,42.501195748741566,42.53560717706654,13901200,KO,Yahoo Finance
2021-03-02,43.10342788696289,43.49919040983814,42.75929070085551,42.87973888009143,11755100,KO,Yahoo Finance
2021-03-03,43.00019073486328,43.49919412802749,42.767896391352394,42.776501708871514,15410700,KO,Yahoo Finance
2021-03-04,42.96576690673828,43.95516816548963,42.69045587998364,43.28409794802097,22036400,KO,Yahoo Finance
2021-03-05,43.697059631347656,43.83471512942496,42.931350718169796,43.060400901511414,21310800,KO,Yahoo Finance
2021-03-08,44.428367614746094,45.15966534145691,44.015400992564835,44.282110038584115,25084900,KO,Yahoo Finance
2021-03-09,43.75729751586914,44.63485282379424,43.72288280999749,44.497197282274634,23082700,KO,Yahoo Finance
2021-03-10,44.25630569458008,44.41977393630016,43.63685728575071,44.03261662955206,21331600,KO,Yahoo Finance
2021-03-11,43.77450942993164,44.2477001980869,43.71428532936464,44.23049284335814,17417700,KO,Yahoo Finance
2021-03-12,43.6877555847168,43.96535821150848,43.54895427132096,43.88728226589305,17598600,KO,Yahoo Finance
2021-03-15,44.26898193359375,44.34705787371214,43.78317902555408,43.80920323583217,13411900,KO,Yahoo Finance
2021-03-16,44.433815002441406,44.69406705794182,44.27766310728427,44.41646442417012,14214200,KO,Yahoo Finance
2021-03-17,44.4511604309082,44.78081145201824,44.37308449237497,44.459834064396766,17502700,KO,Yahoo Finance
