Date,Close,High,Low,Open,Volume,Ticker,Source
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,,
2021-02-16,104.74358367919922,106.45267031039077,103.80318697811768,103.80318697811768,31004000,GOOGL,Yahoo Finance
2021-02-17,105.13661193847656,105.3261814870926,103.63446540978451,103.91384859595338,20294000,GOOGL,Yahoo Finance
2021-02-18,104.50092315673828,105.30386215822301,103.8816019889264,104.46073001635577,22546000,GOOGL,Yahoo Finance
2021-02-19,103.65729522705078,105.13463539467114,103.39031525447268,104.59918372977481,37938000,GOOGL,Yahoo Finance
2021-02-22,101.9427490234375,103.23647893744953,101.63210028023519,101.9099993387489,29466000,GOOGL,Yahoo Finance
2021-02-23,102.2335433959961,102.84790471803919,98.7652498236748,99.94434439439259,34658000,GOOGL,Yahoo Finance
2021-02-24,103.40916442871094,103.63297538297377,100.61627147183141,100.74082627734853,22608000,GOOGL,Yahoo Finance
2021-02-25,100.04161834716797,103.36897879825909,99.57216580668543,102.02562835554662,41548000,GOOGL,Yahoo Finance
2021-02-26,100.33737182617188,102.0548939056203,99.30021020364278,100.73635761176493,40042000,GOOGL,Yahoo Finance
2021-03-01,102.70697784423828,103.03301325641854,100.95819013474573,101.63209913010583,26060000,GOOGL,Yahoo Finance
2021-03-02,102.44992065429688,103.95157512845779,102.06235368431534,102.46778343065205,25564000,GOOGL,Yahoo Finance
2021-03-03,99.81632232666016,103.02110427360444,98.95234399009125,101.82812222319419,33892000,GOOGL,Yahoo Finance
2021-03-04,100.93386840820312,102.95161985010066,99.51955162533255,99.98801216184687,49216000,GOOGL,Yahoo Finance
2021-03-05,104.06719207763672,104.52026594581169,100.62867233193391,102.28466284780541,53100000,GOOGL,Yahoo Finance
2021-03-08,99.62228393554688,104.89444552557276,99.50764868129858,103.42158052102567,36868000,GOOGL,Yahoo Finance
2021-03-09,101.25296020507812,102.42212772357182,101.01674600755987,101.71894467377746,33920000,GOOGL,Yahoo Finance
2021-03-10,101.04602813720703,102.29707365898807,100.20934752586386,102.29707365898807,27100000,GOOGL,Yahoo Finance
2021-03-11,104.23938751220703,104.7718632506031,102.05142107793417,102.1392583726639,27702000,GOOGL,Yahoo Finance
2021-03-12,101.73135375976562,103.10150219473942,100.85894755075073,103.04195455710017,33818000,GOOGL,Yahoo Finance
2021-03-15,101.9516830444336,101.97897318600187,100.62917885594194,101.48223051757223,26168000,GOOGL,Yahoo Finance
2021-03-16,103.41314697265625,104.89147154660814,102.1923674371934,102.52485435636942,31900000,GOOGL,Yahoo Finance
2021-03-17,103.33026885986328,104.16297408675445,101.43955571786044,102.64792444093051,26382000,GOOGL,Yahoo Finance
2021-03-18,100.30908966064453,102.66181170828624,100.20189786741744,101.64102114164612,31700000,GOOGL,Yahoo Finance
